matrix,dataset,backbone,label_budget_per_class,validation_budget_per_class,seed,method,status,reference_method,device,inference_dtype,quantization,batch_size,requested_batch_size,max_inference_batch_size,warmup_repeats,timing_repeats,max_epochs,accuracy,macro_f1,model_size_mb,latency_ms_per_example,throughput_examples_per_second,peak_memory_mb,train_examples,validation_examples,test_examples,train_class_counts,validation_class_counts,test_class_counts,train_index_hash,validation_index_hash,test_index_hash,fine_tune_seconds,failure_reason
formal,cola,albert-base-v2,256,256,2,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,0.8257202398453956,1211.0639315166065,76.52392578125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",e08b96291eb4d2fe7a973b3d4153f54f1bfdba761f2d9c0b413eeced70234931,b40761238ea5f1f396f94f047b77efd8c803ec0b840be8e1a2b9fd313e3ebb70,02ac1f565d927124661a2001a47ea17e248cea231a907751729abe0e7ca03956,1.7264985809997597,
formal,cola,albert-base-v2,256,256,2,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,0.9077446429699876,1101.6313979316567,88.85888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",e08b96291eb4d2fe7a973b3d4153f54f1bfdba761f2d9c0b413eeced70234931,b40761238ea5f1f396f94f047b77efd8c803ec0b840be8e1a2b9fd313e3ebb70,02ac1f565d927124661a2001a47ea17e248cea231a907751729abe0e7ca03956,1.7264985809997597,
formal,cola,albert-base-v2,256,256,3,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.69140625,0.6786525780567252,44.58638572692871,12.858513534376925,77.76948691048341,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",73a4af8e77835ce59a6ef9a6b3fe9982dd75e66a44eb431d9d8ad380cbf4ca84,6f4beda70cfdf1144fce87c397e0edb93ff8b6ac411f5a55e9f5e3cafd78e662,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,1.668779331001133,
formal,cola,albert-base-v2,256,256,3,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.4817813765182186,22.370460510253906,8.72959890703271,114.55280026604468,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",73a4af8e77835ce59a6ef9a6b3fe9982dd75e66a44eb431d9d8ad380cbf4ca84,6f4beda70cfdf1144fce87c397e0edb93ff8b6ac411f5a55e9f5e3cafd78e662,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,1.668779331001133,
formal,cola,albert-base-v2,256,256,3,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.69140625,0.6786525780567252,44.58638572692871,0.8420172320313668,1187.6241506215968,76.52392578125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",73a4af8e77835ce59a6ef9a6b3fe9982dd75e66a44eb431d9d8ad380cbf4ca84,6f4beda70cfdf1144fce87c397e0edb93ff8b6ac411f5a55e9f5e3cafd78e662,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,1.668779331001133,
formal,cola,albert-base-v2,256,256,3,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.69140625,0.6786525780567252,44.58638572692871,0.9378471359383411,1066.27184930247,88.85888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",73a4af8e77835ce59a6ef9a6b3fe9982dd75e66a44eb431d9d8ad380cbf4ca84,6f4beda70cfdf1144fce87c397e0edb93ff8b6ac411f5a55e9f5e3cafd78e662,60f117e2ced29d6b4a92b43d6fb9768f1bd4c13e658b4a19663fd8337ca633d5,1.668779331001133,
formal,cola,albert-base-v2,256,256,4,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,14.588303636719502,68.54806596449976,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",7ae5e1dca4084a6b2d60f84b5082d682aa8de5018a22475047e8891dd17f5eed,9c5ba463d17b2d696aaad15c265e0100e4873f472fc1ffc83272b68787732b76,587fc2aeae74fa789489abced261c22aab81d7498388b9831b9efa02ea7523b8,1.7119476000007126,
formal,cola,albert-base-v2,256,256,4,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.484375,0.475116495806151,22.370460510253906,9.61995236171731,103.95061871402912,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",7ae5e1dca4084a6b2d60f84b5082d682aa8de5018a22475047e8891dd17f5eed,9c5ba463d17b2d696aaad15c265e0100e4873f472fc1ffc83272b68787732b76,587fc2aeae74fa789489abced261c22aab81d7498388b9831b9efa02ea7523b8,1.7119476000007126,
formal,cola,albert-base-v2,256,256,4,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,0.8288464726547318,1206.4960556531978,77.37646484375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",7ae5e1dca4084a6b2d60f84b5082d682aa8de5018a22475047e8891dd17f5eed,9c5ba463d17b2d696aaad15c265e0100e4873f472fc1ffc83272b68787732b76,587fc2aeae74fa789489abced261c22aab81d7498388b9831b9efa02ea7523b8,1.7119476000007126,
formal,cola,albert-base-v2,256,256,4,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5,0.3333333333333333,44.58638572692871,0.9047965726551865,1105.220808988514,89.52392578125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",7ae5e1dca4084a6b2d60f84b5082d682aa8de5018a22475047e8891dd17f5eed,9c5ba463d17b2d696aaad15c265e0100e4873f472fc1ffc83272b68787732b76,587fc2aeae74fa789489abced261c22aab81d7498388b9831b9efa02ea7523b8,1.7119476000007126,
formal,cola,albert-base-v2,256,256,5,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.640625,0.6405372405372405,44.58638572692871,13.654672850779548,73.23500247337745,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",d48ca03dc1f30d149692e78761845ad3f2e443eb463e2b7146f3a72d73946c40,7b92dd7bb2c90d8a9a5af99f9665e4296e83e08ca11c2a670db50ad01008e591,3c3493c9897b59ae64d17280d6d1e83a069d4c86cfaa894225c6cbd65e18d009,1.714167483998608,
formal,cola,albert-base-v2,256,256,5,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.40116959064327484,22.370460510253906,9.091621785938742,109.99137706614866,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",d48ca03dc1f30d149692e78761845ad3f2e443eb463e2b7146f3a72d73946c40,7b92dd7bb2c90d8a9a5af99f9665e4296e83e08ca11c2a670db50ad01008e591,3c3493c9897b59ae64d17280d6d1e83a069d4c86cfaa894225c6cbd65e18d009,1.714167483998608,
formal,cola,albert-base-v2,256,256,5,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.640625,0.6405372405372405,44.58638572692871,0.8323928562504079,1201.3558171373481,76.52392578125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",d48ca03dc1f30d149692e78761845ad3f2e443eb463e2b7146f3a72d73946c40,7b92dd7bb2c90d8a9a5af99f9665e4296e83e08ca11c2a670db50ad01008e591,3c3493c9897b59ae64d17280d6d1e83a069d4c86cfaa894225c6cbd65e18d009,1.714167483998608,
formal,cola,albert-base-v2,256,256,5,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.63671875,0.6365801163163438,44.58638572692871,0.9160439796886521,1091.650643607617,88.85888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",d48ca03dc1f30d149692e78761845ad3f2e443eb463e2b7146f3a72d73946c40,7b92dd7bb2c90d8a9a5af99f9665e4296e83e08ca11c2a670db50ad01008e591,3c3493c9897b59ae64d17280d6d1e83a069d4c86cfaa894225c6cbd65e18d009,1.714167483998608,
formal,qqp,albert-base-v2,64,64,1,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.63671875,0.6116846895336889,44.58638572692871,39.384591524998314,25.39064038191882,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e1416eda2d6ebc2bf5755123f8b5733ea98fc91354bb6e58c6832569cc15a21,da77a8141cacc8eaf15cf3adc9cc043d5c57e3fdecfb73161cec33b2d02d11f2,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,0.4954207789996872,
formal,qqp,albert-base-v2,64,64,1,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.49609375,0.36304897101085887,22.370460510253906,24.109887616407377,41.47675907537102,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e1416eda2d6ebc2bf5755123f8b5733ea98fc91354bb6e58c6832569cc15a21,da77a8141cacc8eaf15cf3adc9cc043d5c57e3fdecfb73161cec33b2d02d11f2,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,0.4954207789996872,
formal,qqp,albert-base-v2,64,64,1,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.63671875,0.6116846895336889,44.58638572692871,0.9047130406230508,1105.322853875664,101.619140625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e1416eda2d6ebc2bf5755123f8b5733ea98fc91354bb6e58c6832569cc15a21,da77a8141cacc8eaf15cf3adc9cc043d5c57e3fdecfb73161cec33b2d02d11f2,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,0.4954207789996872,
formal,qqp,albert-base-v2,64,64,1,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.62890625,0.60498318904608,44.58638572692871,0.9627870335947364,1038.6512957765149,106.3603515625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e1416eda2d6ebc2bf5755123f8b5733ea98fc91354bb6e58c6832569cc15a21,da77a8141cacc8eaf15cf3adc9cc043d5c57e3fdecfb73161cec33b2d02d11f2,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,0.4954207789996872,
formal,qqp,albert-base-v2,64,64,2,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.6328125,0.6031400488158849,44.58638572692871,32.945635985936406,30.353033719757992,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",0fa45ace70dd39b14b95c12bbf602f9f93539b6bf3f77415fe940b895c7b8170,48f644a88db3cbafee306f09f55dda95f4095c778b78806b8a1b52beeca8136c,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,0.6917406829998072,
formal,qqp,albert-base-v2,64,64,2,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5078125,0.4348191757779647,22.370460510253906,21.75232862499854,45.972089574389976,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",0fa45ace70dd39b14b95c12bbf602f9f93539b6bf3f77415fe940b895c7b8170,48f644a88db3cbafee306f09f55dda95f4095c778b78806b8a1b52beeca8136c,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,0.6917406829998072,
formal,qqp,albert-base-v2,64,64,2,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.6328125,0.6031400488158849,44.58638572692871,0.8134498351580532,1229.3321072536698,95.75830078125,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",0fa45ace70dd39b14b95c12bbf602f9f93539b6bf3f77415fe940b895c7b8170,48f644a88db3cbafee306f09f55dda95f4095c778b78806b8a1b52beeca8136c,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,0.6917406829998072,
formal,qqp,albert-base-v2,64,64,2,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.640625,0.6133438402941949,44.58638572692871,0.9452711539069014,1057.897510007471,102.96826171875,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",0fa45ace70dd39b14b95c12bbf602f9f93539b6bf3f77415fe940b895c7b8170,48f644a88db3cbafee306f09f55dda95f4095c778b78806b8a1b52beeca8136c,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,0.6917406829998072,
formal,qqp,albert-base-v2,64,64,3,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.640625,0.6405372405372405,44.58638572692871,35.11828452500083,28.475195002423778,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ac1e419f76a56cf880e0324d913df566a144f1086beca602a9ac2b99a31aa974,8060b716537eece9a19a37df4fd8fa4da3244d00dbb620f55c5b921508098e46,18e7c1423d877ba72c362a7227d9fd5d128882f0e5c56052a25f20bb2283e2f6,0.5076209190010559,
formal,qqp,albert-base-v2,64,64,3,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.56640625,0.5663466967814794,22.370460510253906,22.0137531960944,45.42614751297459,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ac1e419f76a56cf880e0324d913df566a144f1086beca602a9ac2b99a31aa974,8060b716537eece9a19a37df4fd8fa4da3244d00dbb620f55c5b921508098e46,18e7c1423d877ba72c362a7227d9fd5d128882f0e5c56052a25f20bb2283e2f6,0.5076209190010559,
formal,qqp,albert-base-v2,64,64,3,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.640625,0.6405372405372405,44.58638572692871,0.865717339843286,1155.1114364661128,97.9853515625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ac1e419f76a56cf880e0324d913df566a144f1086beca602a9ac2b99a31aa974,8060b716537eece9a19a37df4fd8fa4da3244d00dbb620f55c5b921508098e46,18e7c1423d877ba72c362a7227d9fd5d128882f0e5c56052a25f20bb2283e2f6,0.5076209190010559,
formal,qqp,albert-base-v2,64,64,3,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.640625,0.6405372405372405,44.58638572692871,0.9735396171890898,1027.1795644920023,103.96875,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",ac1e419f76a56cf880e0324d913df566a144f1086beca602a9ac2b99a31aa974,8060b716537eece9a19a37df4fd8fa4da3244d00dbb620f55c5b921508098e46,18e7c1423d877ba72c362a7227d9fd5d128882f0e5c56052a25f20bb2283e2f6,0.5076209190010559,
formal,qqp,albert-base-v2,64,64,4,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.71484375,0.7148045843698018,44.58638572692871,41.99317787499979,23.8133918556171,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",a3c4e1e8dbd09af6f7880220d3cd925a3f763aa7923f02bb3cec0fbaaee6e501,0b8ecec200d67c42c1bcd107947e53b43d42a470d399c826b7a2e5bc8424d78b,8a123c29aa2594c3eded9fbbbb3064e12381c77e4ecb1598cd1a981c1596d652,0.5690156370001205,
formal,qqp,albert-base-v2,64,64,4,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.52734375,0.45548192029813495,22.370460510253906,27.790555385155358,35.98344783473314,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",a3c4e1e8dbd09af6f7880220d3cd925a3f763aa7923f02bb3cec0fbaaee6e501,0b8ecec200d67c42c1bcd107947e53b43d42a470d399c826b7a2e5bc8424d78b,8a123c29aa2594c3eded9fbbbb3064e12381c77e4ecb1598cd1a981c1596d652,0.5690156370001205,
formal,qqp,albert-base-v2,64,64,4,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.71484375,0.7148045843698018,44.58638572692871,0.9095382312494849,1099.4590063863975,107.3408203125,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",a3c4e1e8dbd09af6f7880220d3cd925a3f763aa7923f02bb3cec0fbaaee6e501,0b8ecec200d67c42c1bcd107947e53b43d42a470d399c826b7a2e5bc8424d78b,8a123c29aa2594c3eded9fbbbb3064e12381c77e4ecb1598cd1a981c1596d652,0.5690156370001205,
formal,qqp,albert-base-v2,64,64,4,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.71484375,0.7148393987945373,44.58638572692871,0.9259060218738568,1080.0232165854059,110.99609375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",a3c4e1e8dbd09af6f7880220d3cd925a3f763aa7923f02bb3cec0fbaaee6e501,0b8ecec200d67c42c1bcd107947e53b43d42a470d399c826b7a2e5bc8424d78b,8a123c29aa2594c3eded9fbbbb3064e12381c77e4ecb1598cd1a981c1596d652,0.5690156370001205,
formal,qqp,albert-base-v2,64,64,5,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5859375,0.538597565122764,44.58638572692871,41.41220845625071,24.14746851901015,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12ed4cb5cca9ea7a291edd32422f18fecb69dba01bf648e9223f385496766f25,3dfcadfbc5d87d79196fdcc4c38262eecf99a9caa6359f9c49c5021590f3375f,b4056601b3ca78730204d5ace3052387e1c2602b31b81d0ff2f349fe64ecb9ba,0.6498471129998507,
formal,qqp,albert-base-v2,64,64,5,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.48873494351869184,22.370460510253906,26.283387787501056,38.04684571429355,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12ed4cb5cca9ea7a291edd32422f18fecb69dba01bf648e9223f385496766f25,3dfcadfbc5d87d79196fdcc4c38262eecf99a9caa6359f9c49c5021590f3375f,b4056601b3ca78730204d5ace3052387e1c2602b31b81d0ff2f349fe64ecb9ba,0.6498471129998507,
formal,qqp,albert-base-v2,64,64,5,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5859375,0.538597565122764,44.58638572692871,1.0055106093744826,994.5195910186262,104.8505859375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12ed4cb5cca9ea7a291edd32422f18fecb69dba01bf648e9223f385496766f25,3dfcadfbc5d87d79196fdcc4c38262eecf99a9caa6359f9c49c5021590f3375f,b4056601b3ca78730204d5ace3052387e1c2602b31b81d0ff2f349fe64ecb9ba,0.6498471129998507,
formal,qqp,albert-base-v2,64,64,5,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.59375,0.5473032714412025,44.58638572692871,0.9754431671865404,1025.1750523654684,108.787109375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",12ed4cb5cca9ea7a291edd32422f18fecb69dba01bf648e9223f385496766f25,3dfcadfbc5d87d79196fdcc4c38262eecf99a9caa6359f9c49c5021590f3375f,b4056601b3ca78730204d5ace3052387e1c2602b31b81d0ff2f349fe64ecb9ba,0.6498471129998507,
formal,qqp,albert-base-v2,128,128,1,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.64453125,0.6442652740238521,44.58638572692871,38.615723560937454,25.89618703950872,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",ce0358051257fc0db974962a9edbc1fda6836ce89747f7c7f968d1dce9c5d77a,a0f51358cee6eaa29cd06e8ebee84593b376e956d0c80b00021a5cf076917ca6,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,1.1594298999989405,
formal,qqp,albert-base-v2,128,128,1,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.50390625,0.3729241807626285,22.370460510253906,25.748360338280918,38.83742447526912,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",ce0358051257fc0db974962a9edbc1fda6836ce89747f7c7f968d1dce9c5d77a,a0f51358cee6eaa29cd06e8ebee84593b376e956d0c80b00021a5cf076917ca6,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,1.1594298999989405,
formal,qqp,albert-base-v2,128,128,1,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.64453125,0.6442652740238521,44.58638572692871,0.984943625780943,1015.2865339954042,101.619140625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",ce0358051257fc0db974962a9edbc1fda6836ce89747f7c7f968d1dce9c5d77a,a0f51358cee6eaa29cd06e8ebee84593b376e956d0c80b00021a5cf076917ca6,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,1.1594298999989405,
formal,qqp,albert-base-v2,128,128,1,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.63671875,0.6365801163163438,44.58638572692871,1.0377592695306248,963.614615991141,106.3603515625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",ce0358051257fc0db974962a9edbc1fda6836ce89747f7c7f968d1dce9c5d77a,a0f51358cee6eaa29cd06e8ebee84593b376e956d0c80b00021a5cf076917ca6,de838721269c5bb5d599561076cb09d48d8f19b05b4228afb0490b8f8b7976c8,1.1594298999989405,
formal,qqp,albert-base-v2,128,128,2,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.59765625,0.5971583530669926,44.58638572692871,33.49718312343839,29.853256505628014,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a3a7352f3c61cf6fbc87a6f5d2cdae6394e00036fbef7dde0f7f448860179f18,85a2153bf73aaa63c38c03f2c75d863a58f0e07fa9a2e2968a38a276d4b74839,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,1.4199320320003608,
formal,qqp,albert-base-v2,128,128,2,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.51953125,0.49967426710097723,22.370460510253906,21.373479014062013,46.78695496143053,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a3a7352f3c61cf6fbc87a6f5d2cdae6394e00036fbef7dde0f7f448860179f18,85a2153bf73aaa63c38c03f2c75d863a58f0e07fa9a2e2968a38a276d4b74839,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,1.4199320320003608,
formal,qqp,albert-base-v2,128,128,2,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.59765625,0.5971583530669926,44.58638572692871,0.8634013695314025,1158.2098839416183,95.75830078125,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a3a7352f3c61cf6fbc87a6f5d2cdae6394e00036fbef7dde0f7f448860179f18,85a2153bf73aaa63c38c03f2c75d863a58f0e07fa9a2e2968a38a276d4b74839,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,1.4199320320003608,
formal,qqp,albert-base-v2,128,128,2,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.59375,0.5933528836754643,44.58638572692871,0.973776723438391,1026.9294551106284,102.96826171875,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a3a7352f3c61cf6fbc87a6f5d2cdae6394e00036fbef7dde0f7f448860179f18,85a2153bf73aaa63c38c03f2c75d863a58f0e07fa9a2e2968a38a276d4b74839,ddded1247213d270f904fee9bc94c2ac3cdba5834292d453f04972d45c5db815,1.4199320320003608,
formal,qqp,albert-base-v2,128,128,3,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.640625,0.6333748443337484,44.58638572692871,36.3790747179678,27.488329699218415,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",7ebedd024cb1be14ce2d413f60a217956b64bdc0815e75e3fd874ad3f4526dd3,9c034402122d17881c79528b8dc6d63165b33ac5f54c635de34d50c4fbb18dac,18e7c1423d877ba72c362a7227d9fd5d128882f0e5c56052a25f20bb2283e2f6,1.5599958339989826,
formal,qqp,albert-base-v2,128,128,3,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5859375,0.5843137254901961,22.370460510253906,22.345683140625283,44.75137294782287,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",7ebedd024cb1be14ce2d413f60a217956b64bdc0815e75e3fd874ad3f4526dd3,9c034402122d17881c79528b8dc6d63165b33ac5f54c635de34d50c4fbb18dac,18e7c1423d877ba72c362a7227d9fd5d128882f0e5c56052a25f20bb2283e2f6,1.5599958339989826,
formal,qqp,albert-base-v2,128,128,3,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.640625,0.6333748443337484,44.58638572692871,0.8685545171886133,1151.3382064223865,97.9853515625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",7ebedd024cb1be14ce2d413f60a217956b64bdc0815e75e3fd874ad3f4526dd3,9c034402122d17881c79528b8dc6d63165b33ac5f54c635de34d50c4fbb18dac,18e7c1423d877ba72c362a7227d9fd5d128882f0e5c56052a25f20bb2283e2f6,1.5599958339989826,
